Class	Gene	LocusTag	t0	t1	t2	t	t4	t5	t6	t7	t8	g135	g150	g180
A	pbpI	BSU27310	0	-0.007210409	1.025766295	4.6778197	4.0684798	3.50650223	2.986623317	2.844783146	2.086238596	1.511712576	1.324821871	1.537657373
A	phoP	BSU29110	0	0.915027633	0.161037047	1.357395537	1.535216603	1.45442156	0.826736719	0.60428228	0.690494143	-1.011473792	-0.738164962	-0.868341883
A	phoR	BSU29100	0	0.65592726	-0.16172231	1.246389587	1.160336673	1.21631152	0.754030232	0.550537543	0.633233453	-0.573252607	-0.632575097	-0.74189932
A	prkA	BSU08970	0	-0.025654523	2.718600249	8.427696158	8.387657128	8.203149938	7.452924123	7.122158368	7.012886123	1.042096345	0.605147088	0.771543618
A	proJ	BSU18470	0	0.643463569	1.300218712	3.758329432	3.962687796	3.910232836	3.375054523	2.673473419	2.988212331	1.215831471	1.066538165	1.181147089
A	pucH	BSU32410	0	0.069293928	-0.09280062	2.498982651	2.818463446	2.837774473	2.797877654	2.029370695	1.184678873	0.581058984	0.529157497	0.706123668
A	safA	BSU27840	0	-1.39794746	-0.500502973	2.143447833	2.37994845	2.352450803	2.19482057	2.161188227	2.011197583	-5.190858179	-5.348116544	-5.06108005
A	sodF	BSU19330	0	0.142867348	0.681501673	5.424701919	6.169943806	6.372886556	6.01694996	5.702726392	5.494423607	0.329967937	0.461171561	0.627235873
A	spmA	BSU23180	0	-0.447475836	1.164870136	5.300424786	4.310009169	4.153149816	3.415385297	3.600270139	2.291497989	1.804735068	1.412825217	1.674485254
A	spmB	BSU23170	0	-0.351162826	0.803748575	4.895182033	3.865915986	3.787595356	3.563029947	3.259173729	2.364980111	1.545853717	1.211070446	1.612772367
A	spoIIID	BSU36420	0	-0.092643184	1.755852231	8.128558303	8.696864127	8.71668544	8.693534263	8.689645417	8.555316483	0.138672708	-0.109940582	-0.015556815
A	spoVID	BSU28110	0	-0.879339591	2.554497461	7.805489098	7.957600745	7.997375341	7.929473524	7.842242505	7.752991451	1.612806132	1.212903902	1.681220199
A	spoVR	BSU09400	0	-0.023161214	1.495488352	7.048152789	6.900867412	6.560728192	6.453160346	6.205760595	6.219221745	0.918448513	0.590879368	1.287423048
A	spsG	BSU37850	0	-0.077052912	-0.574110905	1.426167164	1.186559355	4.308474473	6.440745044	6.437015366	6.543896715	1.059734077	0.84435917	1.082372057
A	spsI	BSU37840	0	-0.348777448	-0.838886246	1.033010904	0.740090458	3.67937472	5.734527387	5.804154647	5.793817967	1.286003652	1.121886926	1.393406564
A	spsJ	BSU37830	0	-0.290000867	-0.607845601	3.207260843	3.541178313	4.547865553	5.914178191	6.032688973	6.123923418	1.317481783	1.100345539	1.395261709
A	spsK	BSU37820	0	-0.384894052	-0.805539653	3.251848324	3.445449567	4.62306784	5.796239488	5.790470757	5.89696456	1.004792255	0.761233521	1.073725031
A	sqhC	BSU19320	0	0.210694052	0.715281536	5.385533828	6.056497148	6.208861834	5.752472119	5.344551608	5.355966169	0.247866542	0.631134944	0.481772367
A	sspG	BSU32640	0	-0.701320193	-0.36811276	-0.465846839	-2.247732464	-2.816540022	1.782875011	4.310923297	4.742091203	-2.626954521	-3.328585376	-2.554445599
A	ugd	BSU36230	0	-0.778423297	-0.70778798	2.251266047	2.614203963	2.30489653	1.564588227	1.323315737	0.690392315	0.98521462	0.980718335	1.14678203
A	usd	BSU36430	0	-0.126880917	1.842566481	8.124821746	8.630761276	8.458272306	8.473312394	8.393503529	8.397861708	0.219528625	0.006947398	0.239349133
A	uxaB	BSU12380	0	-0.306382218	-0.529881288	-0.027098389	-0.314734696	-0.256478314	0.046767183	-0.485862205	-0.328310595	0.54410632	0.759057807	0.61680601
A	uxuA	BSU12340	0	0.266849319	0.792985688	5.612380545	5.035290212	4.799972615	4.6352696	4.132891822	3.834628812	-0.117396468	0.444880298	-0.084985874
A	ybbC	BSU01650	0	3.008354397	2.847596903	4.483244117	5.11823482	5.505805327	6.02488891	5.23664771	6.493033763	-0.1908443	0.204220756	-0.075661152
A	ybfJ	BSU02250	0	1.609549693	1.897498143	3.794636617	4.831299007	5.38312999	4.286756053	3.58976729	3.428711958	-0.900794546	-0.92298581	-0.978081907
A	yckC	BSU03390	0	0.36706171	0.108419331	3.615250559	4.141294299	3.911762949	3.779906073	3.861480916	3.913521749	1.344496657	1.457168774	1.875219953
A	yclF	BSU03670	0	-0.730085254	-0.149736617	2.865157126	2.225238912	1.833315366	2.138105246	1.815639159	1.938074966	3.418394671	2.989770696	3.039405949
A	ydcA	BSU04610	0	0.302946964	0.416970508	2.093314746	1.45539182	1.3354057	1.027045827	0.443234572	-0.207735409	1.078101671	0.766227509	0.844054895
A	ydhD	BSU05710	0	-0.224949009	-0.113700991	5.350843492	5.656879925	5.564074228	5.087935067	4.873067968	4.312458117	1.914327447	1.742474102	2.003208922
A	ydjP	BSU06280	0	-1.260590703	-1.608558117	1.33384845	1.88801165	2.361875093	2.058618962	1.550328873	2.036336557	-0.472029243	-0.471788908	-1.024523913
A	yeaA	BSU06290	0	-1.916803467	-2.369085747	0.667999877	1.271482653	1.896312517	1.460210039	0.907199817	1.589548145	-1.14598959	-1.11330706	-1.58436146
A	yetO	BSU07250	0	-0.343188848	-0.374524907	1.848187359	3.894895543	4.080481786	4.003410533	4.009046593	4.005375466	-0.153102045	0.084221933	0.15432974
A	yfjC	BSU08150	0	-0.683577077	1.67812763	-0.41693321	-0.51026989	-0.413130857	-1.617168155	-1.01478736	-1.414416422	-0.630995788	-0.548656568	-0.805803843
A	yflJ	BSU07660	0	-0.792271252	0.308661215	4.469440397	5.489132467	5.361456257	5.020755496	5.12444089	5.01789554	0.865222305	0.21386933	0.87092305
A	yfnD	BSU07310	0	0.357098017	-0.245912144	1.00789653	0.809729864	3.318876578	5.66866299	5.868257001	6.229342383	1.755102416	1.33952658	1.705109169
A	yhaL	BSU09940	0	-0.572729492	0.710304833	5.145618711	5.051970384	4.390198388	3.813510657	3.410755638	3.411638041	1.914306631	1.459777266	1.835737794
A	yhaM	BSU09930	0	-0.243053903	-0.0125342	0.005773483	-0.036159917	0.01512528	0.017382963	-0.369957127	-0.397819763	0.453969267	0.154552912	0.191592197
A	yhaS	BSU09870	0	-1.151880548	-0.577844243	0.849699997	1.60381375	1.90269665	2.305742108	2.664887237	3.212559105	0.75245743	0.56332565	0.69715353
A	yhaT	BSU09860	0	-0.313100248	0.01517311	1.766942381	2.473278687	2.669463447	3.003733996	2.873796531	3.637176642	2.041811402	1.859988167	1.771213261
A	yhcO	BSU09165	0	0.08604746	-0.382715737	1.791721685	1.556516979	3.033930482	5.67118988	6.117524782	6.280562637	0.043166915	-0.817869889	-0.287597893
A	yhcY	BSU09320	0	0.233868525	0.488746715	-0.224820696	-0.610971995	-0.357626147	-0.694294693	-1.254840521	-1.276882342	-0.026050465	0.203019332	-0.012561834
A	yhcZ	BSU09330	0	0.381229863	0.733299133	0.17287187	-0.414504957	-0.019152787	-0.053722388	0.11336264	0.090898205	-0.396069365	-0.28389678	-0.34763513
A	yhdB	BSU09350	0	0.075658241	-0.34992912	0.386538041	1.165345229	6.439167903	7.077432714	6.773945603	7.251642007	0.092811896	-0.686422305	-0.742942131
A	yheD	BSU09770	0	-0.00257088	-0.144622491	5.79573036	6.900367534	7.451473107	6.962334035	6.664745227	6.535534265	0.311694021	0.589317162	0.541624907
A	yhjR	BSU10610	0	-0.109543495	0.087648575	3.249092131	3.921409666	6.116934576	6.750989549	6.448857496	6.259619209	-0.017660998	0.047253779	0.133779801
A	yhxC	BSU10400	0	-0.304323792	0.32445601	5.565948945	6.160955145	5.998959975	5.278524804	5.462427015	5.119575127	-0.392130917	-0.180692627	-0.091111772
A	yjaV	BSU11290	0	0.376646964	0.481802107	4.981206198	5.490554898	5.447269021	5.048173358	4.932373791	5.03735087	1.653663785	1.665108116	1.560261834
A	yjaZ	BSU11350	0	0.41478005	1.114299194	0.017656877	-0.117842751	1.768800494	3.774247936	3.516959482	3.821799009	-0.408682776	-0.475137608	-0.213741573
A	yjdG	BSU12040	0	1.100826392	0.883125898	2.594673978	3.501764682	3.684672738	3.119587072	3.038669888	2.842752262	-0.424071067	-0.351696532	-0.381311277
A	yjdH	BSU12050	0	-1.257173977	-0.424292813	4.585509978	5.449869268	5.711317348	5.009121645	5.037856258	4.597762082	-1.035704647	-1.168380111	-1.39507819
A	yjfA	BSU12110	0	-0.267264684	-0.077542132	5.350535564	6.004052291	6.041596904	4.836655431	5.050117597	4.024066942	-1.629755731	-1.472214003	-1.465992689
A	yknV	BSU14330	0	0.361007063	0.669308674	3.823873728	4.050022182	4.034095168	3.485287588	2.962695725	1.210677819	-0.309221066	-0.142057497	-0.196776828
A	ykpC	BSU14460	0	0.597022552	1.084429616	3.29743916	3.93864486	4.05098575	3.167808178	3.679345103	2.914521935	2.66688327	1.67823606	1.852485377
A	yloS	BSU15800	0	-1.27285056	-1.375785503	-1.090257747	-1.39039083	-0.695219207	0.584680938	-0.33953668	0.249320445	0.7025855	0.24027974	0.452925587
A	ylxW	BSU15250	0	-0.303082657	-0.773523793	-0.787733397	-1.117867413	-1.460127013	-1.905399443	-1.97271351	-2.315563322	0.91892088	0.69577515	0.861100123
A	ylxX	BSU15260	0	-0.497366297	-0.90750285	-1.441694298	-1.918584016	-2.088682279	-2.469049896	-2.441315612	-2.54627472	0.865626582	0.691335877	0.737992317
A	ymaD	BSU17280	0	-0.76420384	-1.065350742	0.256677325	0.592936555	0.631093808	-0.741283683	-0.831332589	-1.492231783	0.032566542	-0.111483456	0.470524042
A	ymaF	BSU17320	0	-0.228651673	0.278928129	5.632390521	6.199015984	5.843717967	4.809692402	5.348685874	4.380319426	0.15683513	0.279289406	0.411529058
A	ymxH	BSU16720	0	-0.235978377	0.719828253	6.364524723	6.74282429	6.039976703	6.074376951	5.773359603	5.788919206	1.509661772	1.116427571	1.551396406
A	yncD	BSU17640	0	0.196927633	0.513364065	4.789874474	5.565212018	5.262775958	4.93174744	4.652700121	4.696881909	0.661526704	0.573113507	0.679082156
A	yndA	BSU17720	0	-0.057078438	0.758383086	5.806528503	5.690331476	4.870341143	4.825016193	4.666497026	3.850290149	0.38689145	0.24511487	0.518442813
A	ynzB	BSU17740	0	0.033454027	0.387030359	3.686363381	3.806545724	3.288390831	3.82571607	3.801550064	4.082256877	0.375960037	0.285282156	0.799810657
A	yoaW	BSU18780	0	1.231812019	2.987967908	3.788694672	3.939279305	3.722677198	3.294667327	3.361224162	3.18152751	0.16774526	-0.015940149	-0.06467373
A	yocL	BSU19250	0	0.011200987	-0.262238539	2.637200991	2.836545971	2.717737297	1.957794504	2.006479924	1.485360656	0.502973016	0.080270878	0.238968774
A	yocM	BSU19260	0	-0.172580545	-0.465976456	1.590415735	1.397017845	0.754917969	0.835096241	1.369669269	1.64048996	0.18379498	-0.196516543	-0.135381041
A	yocN	BSU19280	0	0.420528872	1.642842627	7.127530854	8.32933866	8.288560097	8.036105783	8.156696284	7.89347974	0.282132342	-0.060555762	0.241818587
A	yodN	BSU19670	0	0.708583891	-0.05165601	0.493675217	0.615454151	2.730905576	5.619155804	6.008094296	6.159488351	1.484488538	1.236313817	1.547358488
A	yodP	BSU19700	0	-0.017423358	0.470614994	5.877397461	6.643526951	7.241768591	7.420812701	6.954680854	7.317470074	-0.128281227	-0.179936803	-0.184714312
A	yodQ	BSU19710	0	-0.146576952	0.417217101	5.875955141	6.545276208	7.235501981	7.28904238	6.824242748	7.176233706	-0.267012671	-0.30475663	-0.282649071
A	yodR	BSU19720	0	-0.183397956	0.703671437	6.252791763	6.763368587	7.436582093	7.443253262	7.14669969	7.362642258	-0.040240366	-0.262620106	-0.197333891
A	yodS	BSU19730	0	-0.121692379	0.779882899	6.093935253	6.69328978	7.254617907	7.267742359	7.052322363	7.250562453	0.015783271	-0.132644238	-0.032737236
A	yodT	BSU19740	0	-0.142622429	0.991015365	6.489235066	7.071434946	7.55780186	7.322798532	7.116284136	7.28952788	-0.055628067	-0.167695539	-0.119942503
A	yokU	BSU19689	0	-0.088258117	0.535611772	6.01477844	7.107381787	7.65498414	7.794221066	7.509391944	7.764849379	0.12214176	-0.157765582	0.008895601
A	yotN	BSU19820	0	0.246935378	-0.110638414	3.56460124	5.762513631	6.052020818	6.496431061	6.910722924	6.815440703	0.376059294	-0.159651394	-0.048326208
A	yozD	BSU19660	0	0.365927695	2.045071314	6.472622493	6.64431295	5.87616735	5.788387632	6.351124723	6.127071128	1.801334696	1.0940057	1.386475403
A	yozE	BSU19680	0	0.89691809	1.49266456	2.926225773	4.038802973	4.532551053	4.741597562	4.354136433	4.745798642	0.324455889	0.074107373	0.444549007
A	yozN	BSU19270	0	0.394907807	1.626344238	7.407535938	8.260481415	8.287599441	8.100316688	8.030144858	7.911695723	0.209240335	-0.06993448	0.171029864
A	ypqA	BSU22240	0	0.235902974	0.27130917	0.764626394	1.048075588	5.21700731	7.088321766	7.285648827	7.34630012	0.2581886	0.264526146	0.327899566
A	ypuD	BSU23300	0	-0.240108297	-0.848445967	0.683944983	1.177207377	1.22316134	0.386899011	1.16372175	0.431032438	-0.732704457	-0.688720257	-0.419798633
A	yqxA	BSU25520	0	-0.252360471	1.532421313	5.151995289	4.839223236	4.606957869	4.556545829	4.249169639	4.604069549	0.268302541	0.090717596	0.22435601
A	yrbD	BSU27810	0	-1.050729368	-0.845719827	2.905125777	3.243262083	3.372884637	3.794363982	3.14109058	3.457475773	-0.159926828	-0.225026456	-0.077458488
A	yslB	BSU28460	0	-0.641345973	-0.497649447	-1.403989223	-1.176081787	-1.294101303	-1.875229349	-2.11472652	-2.770983431	0.526556257	0.497013132	1.033616353
A	ysnD	BSU28320	0	0.153381164	0.358493432	3.127886618	4.536881412	7.279096532	8.456932508	8.429725278	8.276671928	-0.048021376	0.015288104	0.058744176
A	ysnE	BSU28330	0	0.195173978	0.596268029	2.173354769	3.073774476	3.707280176	3.818066835	3.606652166	3.520953221	-0.019706815	0.240166791	0.832994548
A	ysxE	BSU28100	0	-0.451473977	1.709776333	7.644719454	8.064104584	8.221880604	7.863712597	7.680707684	7.751112703	1.634958427	0.933512888	1.436942937
A	yteV	BSU30080	0	-0.14643259	0.729787857	3.252383148	3.134839655	2.960242378	3.605720405	3.001946595	3.658928192	0.8511886	0.499957559	0.401646344
A	ytrH	BSU29239	0	-0.229005576	0.744934696	4.398064001	3.330505825	2.943987361	2.762555989	1.773269517	1.769450992	-0.17235031	0.095168092	0.338454151
A	ytvB	BSU30330	0	0.334993185	0.809346097	0.86824399	1.115600496	2.609935193	4.810086038	4.29538823	4.775525525	0.278232032	0.335325898	0.451334449
A	yugT	BSU31290	0	-0.053713383	0.143876952	4.972199257	5.246102354	5.044036681	4.444795415	4.357422801	4.111263072	1.535176828	1.495021995	1.975903036
A	yunB	BSU32350	0	-0.381245725	-0.561115861	3.289456998	3.354831972	2.956365305	4.242654503	3.870946222	4.016622432	1.806068152	1.547940647	1.626879802
A	yusR	BSU32900	0	-0.298720446	-0.298195849	-0.675998327	-0.711683767	-0.758488847	-0.461277819	-0.867809913	-0.688477881	0.315605298	0.66440409	0.570528377
A	yutJ	BSU32200	0	-0.843800867	-2.18946208	-1.97867844	-2.284261214	-2.523832217	-2.874421891	-3.790068463	-4.244146096	-1.482940333	-1.396058178	-1.397472613
A	yuzC	BSU31730	0	0.112326022	1.224085873	6.358860102	6.984758242	7.068353035	6.561603015	5.951000495	6.149387297	0.20331992	0.454728191	0.537780111
A	yvbH	BSU33860	0	-0.346859603	-0.08119467	-1.060285253	-1.682435936	-2.052772244	-2.278823813	-2.656850559	-3.18709808	-0.747675963	-0.497330978	-0.13645527
A	yvdF	BSU34620	0	0.14009145	0.558121065	-0.273196902	-0.413451921	-0.48997026	-0.133862123	-0.247089963	0.381892875	-0.846577013	-0.319742348	-0.760576022
A	ywjE	BSU37190	0	-0.111364684	-0.051147088	1.273868648	2.56273073	3.924668032	4.754989962	4.517766172	5.118805759	0.141759759	0.223481413	0.115104957
A	ywnH	BSU36560	0	-0.020188473	-0.35123717	-0.550703463	-0.949298636	-0.935974473	-0.57621844	-0.105124163	0.39570211	0.950191145	0.83891103	0.91662652
A	yxeD	BSU39590	0	0.064254523	0.036708054	1.722210534	4.958496407	7.15827218	6.919687237	6.845134573	7.124532528	-0.139942194	0.042639777	0.107930917
A	yybI	BSU40630	0	0.37784176	1.312413753	3.937170013	4.17829616	4.50003327	3.949606239	3.57886456	3.262882525	-0.391853624	0.053584572	0.023277571
A	yycN	BSU40290	0	0.756551921	0.95617373	3.948632216	4.60049913	4.51699591	4.415435585	4.11210161	3.846570135	-0.087781444	0.485183519	0.381846159
A	yycO	BSU40280	0	1.080242998	2.131868155	3.454784139	4.099770509	4.797331102	6.161247832	6.735308922	7.275491572	-0.570234263	-0.523151921	-0.473310967
B	arsB	BSU25790	0	-0.694789344	-1.052282034	1.841345104	1.573160964	1.071358984	1.539671622	1.052958861	1.205462083	0.240537358	0.125528623	0.324392191
B	arsC	BSU25780	0	-0.858247583	-1.102620446	1.857579557	1.967383893	1.519773977	1.832850414	1.42757026	1.684242197	-0.027531693	-0.237172863	0.111775837
B	arsR	BSU25810	0.00E+00	0.172736678	-0.179883023	-0.018267904	-0.037416357	0.379270261	0.364778294	0.782016418	1.347144796	0.364524536	0.480764311	1.120793311
B	bofC	BSU27750	0	-1.097818093	-0.852090087	2.109613137	1.986366047	1.808425777	2.058955492	1.974810783	2.101532342	-1.406002231	-0.643639032	-1.517227014
B	csbX	BSU27760	0	-1.00266245	-0.681363197	-1.462426642	-1.450457002	-1.121570447	-1.411119351	-1.694085005	-2.490806319	-2.205024348	-1.187626209	-2.612812267
B	csfG	no locus tag	0	-0.66218476	-0.974089223	-1.115296287	-0.770444243	-1.710821937	-1.7232746	-1.30624387	-1.315248455	0.6246114	0.29999039	0.534970873
B	dacF	BSU23480	0	-0.450265551	0.618593742	7.105799752	7.341579185	6.691648698	6.327585502	6.637846098	6.356670758	-0.032254058	-0.165278315	0.145737237
B	gerAA	BSU33050	0	0.07604052	0.079908674	2.160931723	3.95304684	4.39215849	4.405294094	4.266112516	4.098363256	0.462352106	0.598079802	0.714784882
B	gerAB	BSU33060	0	0.272948265	0.046623545	2.300385997	4.267183957	4.388213384	4.61660027	4.496172924	4.528833644	1.116740707	0.5681	0.969419951
B	gerAC	BSU33070	0	-0.032393494	-0.089068649	1.857621002	3.717978623	3.874074783	4.144734799	3.871060346	3.816836924	0.492370663	0.408213878	0.486373668
B	gerD	BSU01550	0	-0.10566456	0.296568525	3.645026086	5.397346096	6.547762203	6.333825941	6.267331726	6.812761895	0.677323792	0.671999443	0.901446097
B	gin 	BSU00240	0	-0.951007437	-0.807246097	1.2502798	0.96858178	2.699540643	3.174449007	2.749997393	2.765603837	0.997518522	0.319486742	0.792497147
B	ksgA	BSU00420	0	-0.007477076	0.096337422	0.386846964	0.357374226	0.433885503	0.453257373	-0.092855266	0.035808178	2.72920149	2.295078995	2.78661871
B	lonB	BSU28210	0	-0.662296283	0.349179182	5.711978809	5.489632339	4.743718339	4.888474844	4.663294736	4.548010934	0.027332961	0.027580545	0.25888005
B	mcsA	BSU00840	0	1.009040147	0.92878104	0.778852293	0.467940023	0.394092067	0.550885501	0.25095539	0.58046673	1.003386245	0.9984868	1.019474347
B	mutTA 	BSU30630	0	-0.676991637	-1.364360223	-1.198371623	-1.31485267	-1.029627633	-1.32779137	-0.920361463	-0.229878565	-0.36485942	-0.44904176	-0.187516977
B	pbpG	BSU37510	0	-0.260018959	0.563189715	4.573320694	4.452789468	3.924255391	4.36971607	4.288355764	4.340485626	-0.06479049	0.077826146	0.206354337
B	pbpI 	BSU27310	0	-0.007210409	1.025766295	4.6778197	4.0684798	3.50650223	2.986623317	2.844783146	2.086238596	1.511712576	1.324821871	1.537657373
B	seaA 	BSU22850	0	0.375309913	-0.112613259	3.698852911	4.209145481	4.356662701	4.007592358	4.386972861	4.175749071	1.339384387	1.158996654	1.381166915
B	spoIIQ	BSU36550	0	-1.454316976	2.492044982	6.406265055	6.427958862	6.220313135	5.880222386	6.292772365	5.761569577	-0.04041202	-0.408870198	0.023200991
B	spoVT	BSU00560	0	-0.516393927	-1.443178683	0.900814373	2.078649073	2.73107336	2.396702646	2.530250683	2.548520077	1.100590522	0.588102417	0.878516977
B	sspN	BSU18020	0	-0.881799256	-0.239505576	4.91573668	5.87849789	7.44254963	7.437270178	7.397887733	7.43756555	0.15906295	-1.044087423	-0.605299132
B	subA	BSU00540	0	-0.364157683	-0.903298267	1.572672987	1.90379492	2.161683767	1.839110036	2.012720197	1.79498854	0.609755455	0.492136675	0.612670137
B	tlp	BSU18030	0	-0.64780979	-0.114646717	5.007975215	5.794291572	7.736245479	7.7021601	7.693897275	7.780588227	0.53598767	-0.667868092	-0.526703098
B	tuaF	BSU35560	0	-0.34868798	0.131918711	3.263233027	3.056342997	2.61806865	2.48684432	2.805200124	2.597456569	0.710443556	0.67401456	0.870757621
B	tuaG	BSU35550	0	-0.246097645	0.061831103	3.055602849	2.616899383	2.443372489	2.400321315	2.494071996	1.76219845	0.677854585	0.765795849	0.839184139
B	tuaH	BSU35540	0	-0.156814622	0.176201115	2.983475588	2.535466415	2.095526888	2.478829119	2.772769642	2.53717782	0.853247058	0.84153637	1.040475465
B	yabT	BSU00660	0	-0.438630359	3.447115987	5.272961217	4.848756627	4.108595353	3.772356586	3.991655263	3.135001302	2.207952602	1.803633642	2.128403967
B	yckD	BSU03400	0	0.008204337	-0.045707063	3.733587612	6.415775836	6.176538416	5.894642421	6.159937546	6.298687482	0.062990458	0.149309789	0.425195477
B	yetF	BSU07140	0	-0.82656456	-0.498870136	3.643703347	3.986153407	3.422221067	3.508669723	3.259201364	3.058534884	-0.017732776	0.143521128	0.26527943
B	yfhD	BSU08490	0	-0.831243247	-0.032496035	4.397031847	5.345783767	6.57342999	6.309140687	6.154621937	6.464215177	0.491978189	-0.218293742	-0.083256505
B	yfhE	BSU08500	0	-0.684391202	-5.16733E-05	4.526475834	5.308101237	4.819743987	4.306119124	4.656051921	4.650051176	-0.005534325	-0.130067039	0.058457992
B	yfkO	BSU07830	0	-1.478440769	-1.124767907	0.578499133	0.80557918	0.832421557	0.794916852	0.90813643	0.883590577	2.058030542	2.330390767	1.882880917
B	yhbA	BSU08910	0	-0.345771065	-0.851258364	0.571984263	0.297465304	0.679798266	1.696142296	1.056014374	0.920034325	2.910453658	2.582488788	2.976161093
