Class	Gene	LocusTag	t0	t1	t2	t	t4	t5	t6	t7	t8	g135	g150	g180
B	yoaR	BSU18720	0	0.178189343	0.080010657	2.376235067	4.395502232	5.151778562	5.198150826	5.045214749	5.434676022	0.182953904	0.148231227	0.225943309
B	yozF 	BSU18710	0	0.200908674	0.230752541	2.451504959	4.269812517	4.788590457	4.892143123	5.070584387	5.350575589	0.325329493	0.285646593	0.461315862
B	ypbQ	BSU22040	0	-0.221991574	-0.404669269	1.21281549	2.77176072	3.43061958	3.510392111	3.419907933	3.62611741	-0.070445601	-0.138648761	-0.159650434
B	ypzA	BSU21950	0	-0.318096038	-0.468056755	2.174656503	4.51048798	5.088323293	4.02E+00	4.275398633	4.409599812	0.013693677	-0.549014313	-0.045551423
B	yqfU	BSU25110	0	0.797584137	0.341648573	-0.767075714	-0.920169396	-0.932894799	-0.549608885	-0.826157377	-0.584567537	0.224187948	0.204026703	0.000642993
B	yqgE	BSU25010	0	0.103748699	0.127719703	1.386376582	3.481240151	4.501624658	4.346390025	4.506767594	4.470745478	0.963008767	0.776196779	0.934666048
B	yqgO	BSU24880	0	-0.97400093	-0.97312695	-0.387143063	1.954109477	3.068244177	2.627310882	2.812942563	2.90696722	0.341414435	-0.091632035	0.302152103
B	yraD	BSU26990	0	0.059156753	0.03606456	2.709061215	4.764481291	5.795266297	5.290184098	5.417052291	5.505369766	-0.141390273	-0.128831722	-0.180916233
B	yraE	BSU26980	0	-0.049321809	-0.122843866	2.022380793	4.68292751	5.77390533	5.201970901	5.34438166	5.480256755	-0.033912763	-0.006230421	-0.031109108
B	yraF	BSU26960	0	-0.034412887	-0.05001549	2.063032467	4.519157127	5.61967881	5.076331021	5.28914498	5.312343553	-0.068192038	0.020732032	0.058567472
B	yraG	BSU26950	0	-0.071389839	0.003591078	2.23126233	5.106291077	6.24496369	5.441960306	5.83521078	5.801542039	0.061604399	0.183225031	0.048642813
B	yrbG	BSU27680	0	-0.002165552	-0.146060967	2.143830855	4.674131227	5.3151259	4.939699711	5.28956939	5.301901057	1.319937113	1.119107001	1.612143556
B	yrrI	BSU27420	0	0.246063816	-0.057009418	0.827283891	2.541429741	3.441491204	3.791800288	3.812258984	4.40047788	0.004460595	0.292298141	0.213802602
B	yrzK	BSU27570	0	0.205411524	0.335742813	4.234677942	5.550042069	5.813988169	5.44794426	5.597870382	5.724705889	1.546245663	1.175699381	1.625857311
B	ysfB	BSU28670	0	0.12404653	0.382626766	0.576400124	0.948920943	1.385697028	1.694433683	1.716316111	2.013430176	0.740578408	0.959646347	0.859748822
B	ysnB	BSU28350	0	-0.107910903	0.009417473	0.187323733	-0.076748447	-0.73443457	-0.986768602	-0.612699623	-1.20068079	0.366129435	0.171125905	0.20892776
B	yteA	BSU30840	0	-0.132640521	-0.042515242	1.74135663	3.647161337	6.422277573	6.107086782	5.861238783	6.484721376	0.121933643	0.068938847	0.174507063
B	ythA	BSU30710	0	0.068757869	0.369008674	2.581086245	4.824494798	4.775126762	4.975639323	4.924771875	4.952126085	0.051447274	0.253523296	0.20830855
B	ytzC	BSU30470	0	-1.853689591	-1.758649566	0.553613013	2.197148574	5.253470134	5.675822512	5.783142874	6.134697584	0.514598884	-0.785137546	-0.086927323
B	yurZ	BSU32720	0	-0.097853656	-0.127528748	3.118331228	5.524688228	6.339913508	5.68134597	5.927419081	5.988803284	0.64399715	0.622848358	0.677669269
B	yutC	BSU32320	0	0.092846716	0.345878563	1.001812763	1.981051053	4.784157125	5.187860614	4.933870258	5.563590642	0.43240886	0.461425588	0.5509614
B	yuzA	BSU31380	0	-0.488602478	-0.091151549	2.759871376	6.190840769	6.844960472	6.710920322	6.614694549	6.637398697	-0.149878439	-0.071369796	0.174397336
B	yvdQ	BSU34510	0	-0.022384883	-0.045835688	3.066265179	5.956629739	6.660499009	6.154024989	6.903422059	6.604789404	0.135231134	0.44963132	0.648513135
B	yvnB	BSU35040	0	-0.625944857	-0.820301611	0.449563447	2.173746594	2.80276865	3.149856547	2.592165614	3.044911895	0.584314126	0.676653718	0.690436927
B	ywjD 	BSU37200	0	-0.003836059	-0.021552788	1.538839529	3.339950183	4.438158737	4.845571727	4.47456902	5.041605765	0.27784461	0.405582343	0.42049777
B	ywjE	BSU37190	0	-0.111364684	-0.051147088	1.273868648	2.56273073	3.924668032	4.754989962	4.517766172	5.118805759	0.141759759	0.223481413	0.115104957
B	ywoC	BSU36490	0	-1.236425278	-1.343481288	0.203173979	2.033063447	2.45832144	2.731087486	2.24399926	2.872909538	0.219177573	0.545360843	0.41908042
B	yyxA	BSU40360	0	-0.943878683	-1.53474597	-0.214705447	0.85647962	1.149500373	1.350320901	1.268766793	1.454494243	1.608368683	1.173959298	1.301683273
C	aprX	BSU17260	0	0.693522057	0.255887423	1.292753408	0.073189963	0.017318154	0.864925485	1.606485687	4.075202848	0.310200062	0.037396252	0.397014127
C	cgeA	BSU19780	0	-1.146474657	-1.413629863	-1.433491324	-3.275521932	-2.122099874	2.820081413	3.7915632	4.005408615	-2.660993989	-3.95071109	-3.548361089
C	cgeB	BSU19790	0	-1.113254275	-1.643892068	-1.769637296	-2.851163815	-1.776827198	3.126295623	4.274484883	4.791049013	-1.769029614	-3.119224596	-3.042061708
C	cgeC	BSU19770	0	0.422494052	-0.286437299	0.76868513	0.434372119	1.828055515	5.680351011	6.826684387	6.702539962	0.507084015	-0.191637361	0.068971252
C	cgeD	BSU19760	0	-0.491911152	-0.511159232	2.130880981	1.933965058	1.736502975	2.926283272	3.332947891	2.8780026	-1.502001858	-1.745878439	-1.780810905
C	cgeE	BSU19750	0	-0.341116606	-0.440129988	1.139067223	1.143695293	0.993811773	1.834476251	1.97682441	1.884704088	-2.399148699	-2.401878624	-2.357883271
C	cotC	BSU17700	0	-0.19956939	-0.32234424	-0.023228997	-0.69273073	-1.06325948	-0.892661709	0.464813507	2.048463635	-0.380216855	-1.887007375	-1.497666047
C	cotD	BSU22200	0	0.536679673	-0.786931353	-1.56981859	-1.93215539	0.362087603	3.375665344	3.55043234	3.636697832	0.893538907	0.794719762	1.036339653
C	cotG	BSU36070	0	-0.951090087	-0.841379183	-1.142236307	-2.201220757	-4.261362825	1.614987359	2.0768083	2.13281289	-1.81285607	-3.760901241	-3.424756259
C	cotI	BSU30920	0	0.743057497	0.093139405	0.990084634	3.035027755	5.355667165	7.446767245	8.021881661	8.046565303	0.328881846	0.249666884	0.317294176
C	cotR	BSU34530	0	0.683568215	0.1647557	2.104356196	1.698849256	2.033805452	5.206204398	5.341240086	6.188863259	0.524983333	0.337223667	0.384499938
C	cotSA	BSU30910	0	0.201265117	-0.033696407	0.206022986	0.087713755	2.724528936	7.018939365	7.944446096	7.678082403	0.07572404	0.271387794	0.275408612
C	cotV	BSU11780	0	-0.69924709	-1.490019704	-0.866050188	-0.794497153	3.931422304	5.058138351	5.031491944	5.04910514	-1.08977311	-2.574969951	-2.101698513
C	cotW	BSU11770	0	-0.612669643	-1.383224537	-0.913744362	-0.667778563	3.987984137	4.575072366	4.60815217	4.633049625	-2.068360782	-3.154221934	-2.76896357
C	cotX	BSU11760	0	-0.205752917	-1.161742507	-0.666587362	-0.453880173	3.59111425	4.368086451	4.402534077	4.401806193	-1.950272988	-3.420910441	-3.02624015
C	cotY	BSU11750	0	-0.012000124	0.000542503	4.354097151	4.509718775	7.743503965	8.442424082	8.490231351	8.492131291	-0.618834696	-0.863676332	-0.698003718
C	cotZ	BSU11740	0	0.169220074	0.112219703	4.309471253	4.586597833	7.875089716	8.631585504	8.662454399	8.671036739	-0.500616233	-0.618232775	-0.345494919
C	cwlC	BSU17410	0	-0.048716171	-0.332595601	0.899510841	-0.374157559	-0.200528439	0.348639921	0.212387856	2.190599755	0.314280421	0.172200309	0.43745316
C	cwlH	BSU25710	0	-0.065485998	-0.249849195	0.524713135	1.072215985	1.68607342	1.717348203	2.447845354	3.671101424	-0.200974226	-0.403754523	-0.28730062
C	ftsY	BSU15950	0	-1.87247212	-1.48682367	-1.864883953	-2.233437427	-2.773057623	-2.511913962	-2.877330363	-2.985144797	0.681426573	0.290388478	0.637831723
C	kapD	BSU31470	0	0.362261834	0.39412689	2.23924077	2.48452305	2.706672243	3.641296739	3.763434943	4.625178626	0.103024907	0.048314498	0.2164057
C	lipC	BSU04110	0	2.61001177	-0.736748949	-1.90998476	-2.075447895	1.51604969	3.753024202	3.769157247	3.345099997	-0.069610783	-0.27369424	-0.144255207
C	ppiB	BSU23360	0	-0.72998513	-0.686231103	-1.055362327	-1.330542503	-1.882624287	-2.187180257	-1.664895913	-1.705895228	0.215914247	0.048767227	0.524784137
C	spsA	BSU37910	0	0.695828811	0.047021933	1.686737051	1.601826022	5.026861093	6.898327012	7.109032717	7.135942995	0.983761028	0.875355359	1.054524164
C	spsB	BSU37900	0	0.596795911	0.034988723	1.629214374	1.392571623	4.753623856	6.774872779	6.903708922	7.007578746	0.833985997	0.822862298	0.915158736
C	spsC	BSU37890	0	0.27942026	-0.177200062	1.484800123	1.094310037	4.45943383	6.539045271	6.594171003	6.76951902	0.860814003	0.832834634	0.983281413
C	spsD	BSU37880	0	0.125905948	-0.37333166	1.517267598	1.237228377	4.348783827	6.398740334	6.378916604	6.563428659	1.084815923	0.912090459	1.063379182
C	spsE	BSU37870	0	-0.058244858	-0.536787051	1.410567783	1.172639653	4.263275714	6.384827012	6.501820198	6.628613694	0.878253841	0.725999194	0.866943866
C	spsF	BSU37860	0	-0.066201859	-0.488037299	1.313158242	0.98391487	4.168151921	6.377428664	6.471785128	6.562617411	1.011347522	0.787231537	0.977545105
C	spsG	BSU37850	0	-0.077052912	-0.574110905	1.426167164	1.186559355	4.308474473	6.440745044	6.437015366	6.543896715	1.059734077	0.84435917	1.082372057
C	spsI	BSU37840	0	-0.348777448	-0.838886246	1.033010904	0.740090458	3.67937472	5.734527387	5.804154647	5.793817967	1.286003652	1.121886926	1.393406564
C	spsJ	BSU37830	0	-0.290000867	-0.607845601	3.207260843	3.541178313	4.547865553	5.914178191	6.032688973	6.123923418	1.317481783	1.100345539	1.395261709
C	spsK	BSU37820	0	-0.384894052	-0.805539653	3.251848324	3.445449567	4.62306784	5.796239488	5.790470757	5.89696456	1.004792255	0.761233521	1.073725031
C	spsL	BSU37810	0	-0.192315242	-0.521048451	3.464490335	3.708385379	4.715454399	5.851588185	5.906154025	6.002333144	0.969364932	0.628573668	0.972098513
C	sscA	BSU09958	0	-0.665818773	-1.088175651	-1.088438725	-0.967031412	3.478610593	5.668280442	5.707948143	5.763312642	-2.45008829	-2.70383606	-2.591784449
C	sspG	BSU32640	0	-0.701320193	-0.36811276	-0.465846839	-2.247732464	-2.816540022	1.782875011	4.310923297	4.742091203	-2.626954521	-3.328585376	-2.554445599
C	thyA	BSU21820	0	-0.365778937	-0.079059857	-0.502081973	-0.942099013	-0.870647401	-1.635244984	-1.803867041	-2.123241329	1.35659436	1.25443655	1.273462947
C	yclG	BSU03680	0	0.491043742	0.073364065	0.662583395	0.486574473	0.477695415	1.475717781	1.635815304	3.561581658	1.764071995	1.543681103	1.881262949
C	yeeK	BSU06850	0	0.878564557	0.69757695	0.545711153	0.186063197	6.496199134	6.991518217	7.020378684	6.942334636	1.172864561	0.845144296	1.170138907
C	yfnH	BSU07270	0	0.54789777	-0.078898017	0.449778439	-0.054570384	0.075814994	3.79372338	5.685755884	6.647860034	1.095066636	1.054105856	1.303117472
C	ygaK	BSU08800	0	0.244543742	0.097961339	0.099734759	0.085440149	0.189297646	2.021142979	3.608562826	4.621147337	0.047857838	0.12117373	0.146086246
C	yhcJ	BSU09110	0	1.15846735	0.54976989	-0.713499752	-0.735864559	-1.15629529	-1.712251093	-1.00380861	-1.143887111	1.224463258	0.857236123	1.000024413
C	yjaU	BSU11280	0	0.815724164	0.324349195	0.862957251	-0.065585997	0.132862701	2.790547213	3.670740645	4.134290645	0.656567968	0.427561834	0.487565056
C	yjcZ	BSU11809	0	-0.928649193	-1.932575833	-1.76195663	-2.430596037	0.340898883	2.04229463	2.281666793	2.432900622	-4.764972057	-5.75850124	-4.79893321
C	ykvP	BSU13780	0	0.494131351	0.073363073	0.356640025	-0.202792317	-0.111813011	2.944959334	4.668967783	5.578126395	1.130823978	0.676809294	0.9245158
C	ylbD	BSU14970	0	0.216871747	-0.11246171	0.889381537	0.734155514	4.846699937	7.106916418	7.41308488	7.466191204	1.32750031	1.314274101	1.542592689
C	ymaG	BSU17310	0	0.256704275	-0.0856114	0.494119826	0.461366419	6.437132466	8.074525898	8.057252539	8.057254089	0.112357807	0.253109293	0.266914808
C	yoaI	BSU18620	0	-0.215239901	0.492685006	0.235075464	0.343764064	1.888211275	4.606220116	4.642691823	4.523412638	-0.052670818	-0.415397677	-0.262552169
C	yobW	BSU19110	0	0.439133334	0.557337671	5.797498888	5.696535564	5.227133088	5.43185279	5.694308301	5.314418403	1.077739684	0.286721376	0.435289901
C	yodH	BSU19600	0	-0.098248451	-0.366959603	0.60692689	0.670114498	3.697848576	6.615790419	7.139375716	7.263572123	-0.331963941	0.132589962	-0.032271995
C	yodI	BSU19610	0	-0.980537422	-1.841531227	-1.380221066	-1.817071996	0.510097277	3.290887566	4.10146047	4.845640522	-2.458387361	-2.417717658	-1.986448823
C	yodN	BSU19670	0	0.708583891	-0.05165601	0.493675217	0.615454151	2.730905576	5.619155804	6.008094296	6.159488351	1.484488538	1.236313817	1.547358488
C	yodU	BSU19810	0	1.064198885	0.465821252	1.082036309	0.543047708	0.622222181	4.185906444	5.465557249	6.121929494	0.378199381	-0.100130731	0.363651797
C	yojB	BSU19510	0	0.360475093	-0.51635508	-0.678744981	-0.640470508	4.755095047	6.693349546	6.396130237	6.908654402	-1.297207311	-0.517237608	-0.994684386
C	yubC	BSU31140	0	0.08955254	0.094747831	0.153726022	0.099209046	5.442409912	8.185581743	8.619125526	8.001430734	0.671637144	0.505420137	0.648014994
C	yunC	BSU32360	0	-0.443199257	-0.48754548	-1.138958365	-1.682086494	0.522377447	3.94505254	4.43360378	4.637076328	0.770638603	0.273304398	0.49972472
C	yurS	BSU32650	0	-0.574695163	-0.19937534	-0.459621062	-2.050293057	-2.577161335	2.011973568	4.76472237	5.32939071	-1.615634197	-2.690851949	-2.130808919
C	ywhK	BSU37450	0	0.281050558	0.063832342	1.040690831	-0.286864932	-0.257066853	-0.031079058	0.352567844	1.028960533	1.208153098	0.686768526	0.886536308
C	yxeE	BSU39580	0	-0.000796406	-0.156353903	0.814246964	0.631814746	7.845061961	8.618238867	8.672495787	8.743433952	-0.019736865	-0.061616419	0.140596469
C	yxkD	BSU38840	0	-1.452819206	-2.529480173	-3.003955885	-3.26985477	-3.001996467	-1.912023399	-1.790437917	-1.819744175	0.242590025	0.15271586	0.611110163
C	yycO	BSU40280	0	1.080242998	2.131868155	3.454784139	4.099770509	4.797331102	6.161247832	6.735308922	7.275491572	-0.570234263	-0.523151921	-0.473310967
D	asnO	BSU10790	0	-0.473049566	-0.348451425	4.644657994	5.853728627	6.906097767	7.295046634	6.894513754	6.590704585	-0.126339653	-0.019904709	0.067325775
D	cotA	BSU06300	0	1.537621809	1.132207683	0.874014498	0.877006939	6.046948451	7.827764642	7.602683147	7.437371316	0.198691202	-0.008011028	0.161429492
D	cotE	BSU17030	0	-0.436434325	2.382053903	7.593303966	7.666476083	7.661404586	7.59073825	7.693105886	7.603753594	0.353963538	0.181782776	0.975898513
D	cotF	BSU40530	0	0.026126022	-0.119360967	2.748077818	4.061694052	8.712357372	8.740894631	8.475830605	8.492559478	0.15487658	0.391863755	0.462770942
D	cotH	BSU36060	0	0.046559046	0.085916481	2.451621933	2.827982031	5.406011028	6.472738744	5.864609788	5.921441823	0.228172119	0.269430483	0.400938166
D	cotM	BSU17970	0	-0.020919827	0.07363829	1.404490087	2.498458241	6.930870134	8.198754645	7.812512638	7.968515614	-0.299269889	-0.486408364	-0.174860719
D	cotP	BSU05550	0	0.181939715	0.056540396	1.074929678	1.312423606	5.515924722	7.389998781	6.488843309	7.00668451	0.427941573	0.123441016	0.207458055
D	cotT	BSU12090	0	-0.991736679	-1.07669492	2.234266418	4.869994918	7.175194178	7.297905578	7.402372988	7.371482586	-0.293154213	-0.49464399	-0.505372615
D	fadM	BSU32850	0	0.083095353	-0.040138786	1.424110285	1.550527757	3.627957932	6.612381578	6.035099629	6.596894237	0.092180112	0.058369331	0.19014653
D	gerPA	BSU10720	0	0.402679554	1.445994423	1.351984758	1.639389777	6.586858613	7.795518753	7.18331462	7.337711525	-0.253933458	-0.040433922	0.091849566
D	gerPB	BSU10710	0	0.374416853	1.647402478	1.5764	1.643514498	6.567718213	7.928591657	7.26422404	7.479840768	-0.060908302	0.340608054	0.492001735
D	gerPC	BSU10700	0	0.353116356	1.834188849	1.902413568	1.960151673	6.895148823	7.965262247	7.44637819	7.589484883	0.122007001	0.357173172	0.45914052
D	gerPD	BSU10690	0	0.151794672	1.468542751	1.344223668	1.766700744	6.359463816	7.612142503	7.171642256	7.227102477	-0.12619622	0.197166047	0.178519331
D	gerPE	BSU10680	0	0.111692007	1.491746902	1.263185935	1.80941171	6.564770756	7.869451817	7.466798576	7.57598247	-0.103364746	0.23600347	0.24538829
D	gerPF	BSU10670	0	0.059716853	1.298185006	1.695087979	2.71664944	6.537541633	7.975553159	7.849378687	7.99615502	0.064606878	0.122482156	0.436681784
D	gerT	BSU19490	0	0.235116976	0.099720198	1.165557993	1.352295911	5.863065054	7.479548079	7.196551921	7.219482899	0.219272677	0.336225093	0.310033829
D	ldt 	BSU14040	0	0.774242379	0.347452168	-0.025751797	0.464973729	3.414421807	4.790560264	4.22929306	4.513602417	1.797431132	1.68620892	1.656700371
D	mdxF	BSU34600	0	-0.68986518	-0.275907311	-1.218580793	-1.2022829	-1.211258116	-0.457102065	0.06076425	1.005611461	-1.036644858	-0.179486679	-0.869123296
D	mgtE	BSU13300	0	0.743450681	0.422751671	-0.605059977	-0.977013757	-0.003659485	1.333883765	0.824794175	0.379890025	2.138876825	1.930762885	2.076854895
D	oxdD	BSU18670	0	0.092843866	0.034732218	1.247599752	0.914348141	5.82568389	7.080248328	6.83930099	6.735288323	0.171528191	0.195061462	0.242240892
D	spoIIIC	BSU26390	0	0.96828798	0.438546964	4.903835625	6.936312145	7.916841759	7.32510727	7.003624039	7.074060099	1.549098761	1.449897831	1.786619455
D	spoIVCB	BSU25760	0	0.204983395	0.161319703	5.04280025	7.047693557	7.688620693	7.426622017	7.168559483	7.194352722	0.064322801	0.178772987	0.16001487
D	spoVK	BSU17420	0	-0.341707683	-0.392470136	4.912192816	5.549356629	6.429082529	6.811006608	6.300912016	6.856904091	1.613549071	1.333707063	1.865044301
D	tgl	BSU31270	0	-0.168271251	-0.381577076	0.094953718	0.231523172	5.281488725	7.261869558	7.189311278	6.724298885	0.251044424	0.503994238	0.682074969
D	yabG	BSU00430	0	-0.072758612	-0.202356196	0.462824659	0.495243247	5.158474596	7.718537938	7.873482156	7.593038474	2.204505948	1.71035316	2.264242999
D	ycgG	BSU03100	0	1.071230855	0.667249133	3.555641267	2.503840767	4.0045456	5.065295663	4.706901237	4.646120264	2.711944609	2.255911714	2.53956369
D	ydgA	BSU05560	0	0.092169268	0.036665551	0.875911772	0.992221437	5.923077445	7.551892442	6.755887235	7.112811525	0.140731134	0.037714312	0.112594423
D	ydgB	BSU05570	0	0.141048451	0.139660099	0.971569765	1.145841388	5.875011151	7.553731269	6.726415984	7.127189409	0.278544702	0.167087546	0.168286246
D	yfhP	BSU08620	0	0.958004709	0.638482342	0.531929492	0.374461956	1.140021066	2.32366555	2.096217969	2.312160719	1.485764809	1.074759049	1.362002666
D	yhjR	BSU10610	0	-0.109543495	0.087648575	3.249092131	3.921409666	6.116934576	6.750989549	6.448857496	6.259619209	-0.017660998	0.047253779	0.133779801
D	yisZ	BSU10910	0	-0.036930112	-0.053186122	0.651088166	0.554870136	6.185983272	7.705199503	7.283519332	6.767295969	-0.025435626	0.054645043	0.061711772
D	yitA	BSU10920	0	-0.006574473	-0.019155018	0.835157745	0.706619517	6.653281784	7.92328509	7.489801364	6.976579554	-0.027793494	0.105451302	0.142597646
D	yitB	BSU10930	0	0.101163321	-0.052358364	0.465690335	0.525009046	5.885149628	7.293898265	6.785028502	6.610024042	0.139597739	0.180733519	0.291296654
D	yitC	BSU10940	0	0.048092441	-0.11856772	0.352304895	0.382559913	5.704013073	6.775259833	5.986187299	5.791418836	0.105226456	0.161548761	0.227534572
D	yitD	BSU10950	0	-0.091197894	-0.212993928	0.276055762	0.339918588	5.292411151	6.591067162	5.949479308	5.816010038	0.117443495	0.098644331	0.205562454
D	yjcA	BSU11790	0	0.024907497	0.113109727	4.940386928	5.148374781	5.083649008	4.658323358	4.797534014	5.050273604	0.077934572	0.216798327	0.509902416
D	yjiA	BSU12200	0	0.7863	0.765990706	-0.448431103	-0.552546716	1.475411278	2.702785667	1.743633582	1.191095817	0.964454828	0.702544238	1.255618588
D	yndL	BSU17820	0	0.86220192	0.956162578	1.553227076	1.700367286	6.700670385	8.678180669	8.212177445	8.362902295	0.142721066	0.022060657	0.038896158
D	yngK	BSU18280	0	0.209996282	0.012294547	0.323528996	0.52219938	3.557509542	5.358963527	4.666223545	4.819201488	-0.145853904	-0.102187361	-0.156647088
D	ypbG	BSU22980	0	0.706598017	-0.163219331	0.746801982	0.507125527	1.88952912	2.909818568	1.728712887	1.938533022	1.123707746	1.335566667	1.126564684
D	yqaN	BSU26250	0	0.050578686	0.180062825	-0.044481413	-0.06640979	1.896074969	3.953714208	3.716183149	3.670780795	0.350901425	0.208941016	0.246080049
D	yqfQ	BSU25150	0	0.607796592	0.273751859	2.350962887	2.601336184	6.089694982	8.351801549	8.496705639	8.59385861	-0.073190273	0.123007311	0.315045291
D	yrkC	BSU26560	0	0.078677199	0.118435812	1.066867593	1.146767413	4.380994423	5.525783312	5.234963566	4.827228315	0.5694443	0.390686675	0.380500003
D	yrkD	BSU26550	0	0.610185627	-0.157894673	-0.29770942	-0.1630912	1.420438533	2.08444054	1.748868157	1.666331783	0.090831973	0.010103903	0.820173357
D	ysnD	BSU28320	0	0.153381164	0.358493432	3.127886618	4.536881412	7.279096532	8.456932508	8.429725278	8.276671928	-0.048021376	0.015288104	0.058744176
D	ytlA	BSU30595	0	0.019212701	0.033286307	0.976747026	1.60626772	6.785832159	7.559200001	6.862390522	7.189041822	0.095841357	0.175590892	0.238583829
D	ytlC	BSU30610	0	0.059740521	0.030973482	0.886451054	1.392990583	6.712088103	7.524372162	6.62284839	7.09882794	0.266585564	0.285571438	0.312791822
D	ytlD	BSU30620	0	0.037563073	0.036259728	0.875671004	1.346946345	6.374071252	7.219093266	6.426282032	6.96636939	0.327950248	0.326881382	0.487172429
D	yueE	BSU31830	0	1.556079057	0.775177817	1.02377571	0.843253653	1.188098697	1.969478438	1.88183643	2.258519392	-0.289133028	-0.296358863	0.036606813
E	cotB	BSU36050	0	0.40787881	0.13017658	3.184294488	3.779068588	6.627561091	8.198883851	8.460632468	8.329828503	0.283646717	0.488929244	0.626147274
F	cotU	BSU17670	0	1.024112515	1.003785998	1.060680419	0.444940582	0.485680298	2.264213341	4.650448698	5.236357	0.647925962	-0.494845973	-0.122192814
G	spoVIF	BSU11810	0	-1.01142001	-1.910684014	-1.189869393	-0.255140273	3.728078313	4.21444746	4.350535687	4.400804647	-3.301282713	-3.986536431	-3.712527013
H	cotQ	BSU34520	0	0.048680297	0.17084622	0.924441884	1.891116976	3.147512577	5.210731271	5.842500371	5.571294424	1.791192566	1.388800558	1.695140149
I	coxA	BSU27830	0	-1.403576086	-1.586399754	1.20200359	2.329115363	4.5380298	4.597367491	4.117945353	4.68333928	-2.353736185	-2.912387486	-2.597778068
I	cwlD	BSU01530	0	0.229636556	1.21687435	5.039327014	4.366712637	5.186838911	4.864353822	4.959977077	4.970753126	0.82012181	0.664595787	0.938755515
I	lysA	BSU23380	0	0.96653036	0.424118463	0.1030829	-0.03606518	0.65885477	0.784145436	0.672161587	0.783517415	-0.10854839	-0.139864	-0.17445626
I	spoIVB	BSU24230	0	-0.328621561	-0.070073606	4.570069888	4.826682158	7.200323298	6.747683148	6.601786121	6.848610348	1.588881165	1.175621128	1.621995415
I	spoVAA	BSU23440	0	-0.000880421	1.055106196	2.272469393	5.024133212	6.826462208	6.643533975	6.454784262	6.855646033	0.088704957	-0.115203036	-0.114261586
I	spoVAB	BSU23430	0	-0.051857373	0.731098017	1.953285006	4.625497893	6.26836047	6.240370217	6.068348267	6.455948638	-0.091063817	-0.146532962	-0.063386122
I	spoVAC	BSU23420	0	0.028742379	0.973179802	2.444416728	5.027751426	6.905807683	6.708020446	6.819372986	7.018298051	-0.021340242	-0.1416829	-0.099973978
I	spoVAD	BSU23410	0	-0.003525279	0.767803965	2.049538041	4.363998636	6.191697773	6.23332247	6.151051176	6.481601979	-0.1233443	-0.155613445	-0.082660595
I	spoVAE	BSU23400	0	-0.224124721	0.301468402	1.345868648	3.600105946	5.310841016	5.2496506	5.138459973	5.41401252	0.025019393	0.310744207	0.118412888
I	spoVAF	BSU23390	0	-0.224124721	0.301468402	1.345868648	3.600105946	5.310841016	5.2496506	5.138459973	5.41401252	0.025019393	0.310744207	0.118412888
I	sspA	BSU29570	0	-0.828589467	-0.933203093	1.797178437	4.30331859	4.31711673	4.2529639	4.289817473	4.270487612	0.331444677	0.100613077	0.2932171
I	sspB	BSU09750	0	-0.550819579	-0.437929368	3.276475463	7.1088171	7.62035799	7.553615075	7.596953037	7.594771252	-0.618409046	-1.071593433	-0.865935192
I	sspD	BSU13470	0	0.044355266	0.098723296	1.125520075	3.739554026	6.107143123	6.374944879	6.460100496	7.006361583	0.223997646	0.058640768	0.497857373
I	sspO	BSU17990	0	-0.2764228	0.277397398	2.734042132	5.841790582	7.964348575	7.661976787	7.686743245	7.90511797	0.254965923	-0.007814932	-0.088410161
I	sspP	BSU17980	0	-0.247961896	0.107143122	2.699078313	5.777674288	7.953004958	7.644938744	7.581530235	7.786424352	0.197039405	-0.094176394	-0.258151301
I	yfhD	BSU08490	0	-0.831243247	-0.032496035	4.397031847	5.345783767	6.57342999	6.309140687	6.154621937	6.464215177	0.491978189	-0.218293742	-0.083256505
I	ykoU	BSU13400	0	0.244227633	0.136550558	0.663826023	1.931978934	4.433704089	4.795850474	4.431906443	5.070554151	-0.108684139	0.070750805	0.112461958
I	ykoV	BSU13410	0	0.344608426	0.262003717	0.635671126	2.135079678	4.505445477	4.732170671	4.343055143	5.128310472	-0.493231816	-0.650117131	-0.578334573
I	ylyA	BSU15440	0	-0.656593495	-0.366465737	0.516010347	2.257948515	5.292203655	5.076380028	4.760703655	5.393918465	1.684232032	1.4418943	1.716036245
I	yqfX	BSU25080	0	-0.319949442	-0.40906679	1.080365923	4.379911213	7.598440647	7.464044734	7.17632751	7.514170758	1.757013322	1.051035812	1.423704833
I	yrrD	BSU27470	0	-0.132919579	0.712312516	1.79420694	5.035862081	8.056955267	7.908383685	7.673404091	7.796056876	1.33944052	0.766848327	1.187382899
I	yxeD	BSU39590	0	0.064254523	0.036708054	1.722210534	4.958496407	7.15827218	6.919687237	6.845134573	7.124532528	-0.139942194	0.042639777	0.107930917
J	azoR2	BSU33540	0	0.395318215	1.761837175	2.667465675	3.713286988	3.972731972	3.286178171	3.852846965	3.344374912	1.308371932	1.224155577	1.592967535
J	bofC	BSU27750	0	-1.097818093	-0.852090087	2.109613137	1.986366047	1.808425777	2.058955492	1.974810783	2.101532342	-1.406002231	-0.643639032	-1.517227014
J	csgA	BSU02070	0	0.105715985	-0.055327323	3.199266171	5.969614621	6.540428625	5.709445726	6.183495908	6.097632965	1.425382961	0.925407125	1.278083023
